object-id,district,timeperiod,risk-score,topsis-score,flood-hazard,exposure,vulnerability,government-response,max-temp,mean-rain,mean-ndvi,sum-population,total-hhd,forest-cover-pct,mean-sex-ratio,sum-aged-population,poverty-rate,fire-stations-count,emergency-budget,response-personnel
14-04,VILLA YGATIMÍ,2025_10,4,0.8987,1,1,2,3,33.0,4.22,0.684,182304,36812,80.7,1003.6,10848,35.0,3,3776.5,124
14-04,VILLA YGATIMÍ,2025_11,3,0.7636,5,4,4,4,41.2,3.54,0.281,101207,8108,68.0,1042.1,15449,18.5,1,53.3,29
14-04,VILLA YGATIMÍ,2025_12,5,0.1013,4,5,5,2,35.0,1.23,0.654,36801,37467,2.4,965.9,8145,38.9,0,2022.7,37
14-04,VILLA YGATIMÍ,2026_01,4,0.6165,3,4,4,3,29.9,7.34,0.401,77935,7226,20.7,1028.9,14053,15.9,3,2625.7,119
14-04,VILLA YGATIMÍ,2026_02,3,0.227,5,1,2,3,31.4,3.08,0.311,161859,68020,21.8,1013.6,424,16.4,4,3819.1,93
14-04,VILLA YGATIMÍ,2026_03,2,0.6095,2,4,1,5,37.1,7.85,0.263,159309,61840,77.7,974.8,1039,11.7,2,3104.6,156
14-05,ITANARÁ,2025_04,4,0.8104,3,4,3,3,38.2,1.61,0.672,119841,61214,5.2,1031.3,20233,9.6,3,2304.9,19
14-05,ITANARÁ,2025_05,5,0.3635,4,3,5,4,41.2,1.86,0.381,206418,4605,59.0,1032.8,8268,8.8,3,1043.9,104
14-05,ITANARÁ,2025_06,5,0.8683,5,1,1,5,40.1,0.16,0.636,187011,65631,85.1,977.7,20526,33.6,1,177.9,184
14-05,ITANARÁ,2025_07,2,0.7843,5,5,4,4,39.2,5.42,0.405,244010,13720,35.3,1000.8,5982,17.3,1,1554.8,19
14-05,ITANARÁ,2025_08,1,0.1272,5,3,4,5,40.8,3.36,0.71,30934,19556,35.1,1037.1,22798,14.4,6,352.0,38
14-05,ITANARÁ,2025_09,5,0.8141,2,4,5,5,37.0,4.27,0.37,172006,22075,24.2,1054.6,19137,10.6,3,148.6,137
14-05,ITANARÁ,2025_10,3,0.1849,3,5,3,3,30.7,5.71,0.187,210352,36951,20.4,1047.9,6708,13.0,2,1854.7,105
14-05,ITANARÁ,2025_11,4,0.1185,1,4,5,3,31.6,5.68,0.658,73036,40532,2.2,947.1,24109,18.9,6,2233.9,107
14-05,ITANARÁ,2025_12,1,0.2266,1,1,4,3,41.6,0.32,0.611,161191,64236,15.7,989.3,24317,14.5,5,2817.8,171
14-05,ITANARÁ,2026_01,3,0.7368,3,2,4,2,38.4,2.07,0.503,129250,20056,79.1,985.0,21089,44.8,3,3454.5,209
14-05,ITANARÁ,2026_02,4,0.4467,3,3,4,3,35.1,6.69,0.652,186089,32401,84.1,998.1,2243,44.4,6,3510.2,50
14-05,ITANARÁ,2026_03,5,0.7331,2,3,5,1,39.1,5.55,0.447,33554,42942,18.8,988.2,20863,12.3,2,4643.4,181
14-06,YPEJHÚ,2025_04,1,0.3186,2,3,4,1,28.7,0.97,0.69,109219,52515,74.8,995.8,4888,27.2,0,2200.3,41
14-06,YPEJHÚ,2025_05,4,0.5893,4,1,4,4,31.0,7.66,0.156,230942,39248,17.3,1023.6,5203,30.8,4,4585.5,178
14-06,YPEJHÚ,2025_06,3,0.2791,5,1,4,4,34.5,1.08,0.669,224346,57962,5.0,1028.6,10273,17.9,0,1993.4,61
14-06,YPEJHÚ,2025_07,5,0.1567,5,3,4,3,40.4,1.01,0.401,218573,37561,35.0,996.1,16839,14.3,5,243.1,54
14-06,YPEJHÚ,2025_08,4,0.6273,4,1,3,3,28.5,6.51,0.386,18952,31637,24.1,1024.2,15492,17.1,6,692.6,204
14-06,YPEJHÚ,2025_09,1,0.7932,4,4,4,4,33.7,2.58,0.544,87019,31211,65.3,961.5,5187,33.1,5,587.3,107
14-06,YPEJHÚ,2025_10,5,0.3359,3,2,2,5,38.4,7.31,0.43,176464,2076,33.4,1046.7,7906,47.0,4,179.5,87
14-06,YPEJHÚ,2025_11,4,0.2907,1,2,4,4,40.0,6.06,0.698,148824,50942,27.5,979.9,12249,13.3,0,1590.2,9
14-06,YPEJHÚ,2025_12,4,0.1095,3,3,4,1,33.1,7.66,0.524,99905,5234,50.3,1003.8,8796,19.6,1,3866.8,89
14-06,YPEJHÚ,2026_01,5,0.5952,5,5,4,2,41.1,2.54,0.388,41444,52819,23.2,991.7,1196,23.3,1,1686.9,90
14-06,YPEJHÚ,2026_02,1,0.4113,4,5,4,3,29.1,4.68,0.435,138572,33328,52.6,966.1,5707,26.2,1,1350.2,66
14-06,YPEJHÚ,2026_03,3,0.5505,1,1,5,4,33.9,1.28,0.268,72475,55140,67.6,987.6,22438,23.1,2,760.5,181
14-07,FRANCISCO CABALLERO ALVAREZ,2025_04,4,0.7545,2,2,2,2,39.9,6.33,0.692,204841,59436,5.4,1021.2,3155,47.2,0,553.9,137
14-07,FRANCISCO CABALLERO ALVAREZ,2025_05,1,0.2427,4,1,5,5,35.5,0.35,0.654,159572,33408,23.2,1032.2,9947,30.2,6,4588.2,167
14-07,FRANCISCO CABALLERO ALVAREZ,2025_06,1,0.7881,4,5,1,4,38.6,4.81,0.155,5723,68814,75.2,978.8,17805,40.3,4,4365.7,86
14-07,FRANCISCO CABALLERO ALVAREZ,2025_07,5,0.1355,1,3,1,2,31.0,5.7,0.165,10737,15220,61.8,1047.2,11161,23.1,5,1122.4,166
14-07,FRANCISCO CABALLERO ALVAREZ,2025_08,5,0.7126,4,5,5,1,36.9,7.69,0.617,19953,13241,37.3,989.8,9993,24.7,1,4804.8,21
14-07,FRANCISCO CABALLERO ALVAREZ,2025_09,2,0.8757,3,4,4,4,38.9,1.15,0.219,186982,45944,50.7,1043.7,13043,39.1,0,2296.0,209
14-07,FRANCISCO CABALLERO ALVAREZ,2025_10,3,0.6286,5,3,5,3,36.4,6.78,0.383,227962,19981,2.0,966.9,23773,41.7,5,2175.0,108
14-07,FRANCISCO CABALLERO ALVAREZ,2025_11,3,0.5211,1,4,4,3,34.9,6.88,0.457,27310,28166,4.0,1057.6,20484,21.8,0,1530.0,130
14-07,FRANCISCO CABALLERO ALVAREZ,2025_12,5,0.6741,4,3,1,4,31.8,0.32,0.381,231543,42831,18.3,1046.5,4214,41.9,0,2369.4,39
14-07,FRANCISCO CABALLERO ALVAREZ,2026_01,3,0.8593,5,4,4,3,29.3,1.49,0.209,59034,48219,72.1,1051.9,11946,27.6,2,2729.6,32
14-07,FRANCISCO CABALLERO ALVAREZ,2026_02,5,0.734,3,5,2,5,31.4,7.08,0.172,59474,48864,25.3,1037.9,9200,41.6,5,3202.6,133
14-07,FRANCISCO CABALLERO ALVAREZ,2026_03,5,0.3999,5,5,1,5,30.4,3.47,0.38,101848,26209,17.3,1019.7,19642,24.6,1,4760.3,113
14-08,KATUETÉ,2025_04,2,0.218,4,5,2,1,39.3,3.76,0.288,68667,16591,47.8,1013.6,19951,36.1,2,4827.0,164
14-08,KATUETÉ,2025_05,4,0.8098,1,2,2,5,28.2,6.89,0.448,179718,4004,38.2,1007.7,11940,42.7,0,684.9,100
14-08,KATUETÉ,2025_06,5,0.3433,4,2,3,2,31.9,7.95,0.653,75891,32836,55.4,943.7,7159,15.5,1,3685.1,33
14-08,KATUETÉ,2025_07,5,0.4665,4,4,5,1,40.4,3.38,0.442,197215,34186,42.5,1017.5,4498,38.0,5,4635.1,22
14-08,KATUETÉ,2025_08,1,0.351,5,2,5,3,31.5,3.75,0.485,105358,2838,70.1,1017.1,14696,26.8,3,3933.5,194
14-08,KATUETÉ,2025_09,3,0.6477,2,3,2,2,32.5,4.73,0.715,35992,18054,24.7,983.2,16189,27.1,6,923.7,118
14-08,KATUETÉ,2025_10,3,0.4078,3,1,2,1,37.2,4.17,0.676,50942,12720,10.6,1051.1,17296,20.4,0,1151.8,98
14-08,KATUETÉ,2025_11,2,0.5516,5,4,5,4,35.6,4.04,0.329,214686,2572,67.2,1035.5,9400,26.5,5,3136.8,152
14-08,KATUETÉ,2025_12,5,0.3096,5,5,3,4,38.5,0.45,0.38,185910,32539,60.7,961.3,11202,17.7,5,3202.1,40
14-08,KATUETÉ,2026_01,3,0.3639,1,4,4,5,41.3,3.29,0.742,171042,59778,47.2,1035.2,17083,47.7,4,2593.6,113
14-08,KATUETÉ,2026_02,2,0.7099,1,2,5,3,36.7,2.32,0.532,207831,18203,62.6,947.8,23392,30.4,5,2202.4,60
14-08,KATUETÉ,2026_03,3,0.917,1,1,5,3,34.4,3.95,0.493,38081,53063,60.0,1000.6,19167,23.2,6,1778.3,198
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_04,5,0.9021,4,4,5,1,37.9,4.43,0.529,214360,18213,3.7,1006.0,21178,12.9,6,170.2,192
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_05,3,0.2512,4,4,5,1,33.5,2.56,0.343,86767,45090,11.3,1044.0,24781,38.4,4,3502.4,115
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_06,1,0.6376,1,5,1,1,38.0,5.05,0.362,184094,63905,79.4,972.7,21642,15.0,6,3373.5,166
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_07,3,0.8451,5,4,4,3,37.9,1.03,0.328,137338,26501,75.4,1054.0,11365,12.6,0,2939.9,41
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_08,3,0.1544,2,3,2,2,32.6,7.56,0.428,179081,59154,60.5,999.7,7018,18.0,5,3939.3,35
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_09,4,0.7793,3,5,4,3,28.7,5.32,0.155,187823,57857,53.5,970.8,15461,44.5,0,3155.1,177
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_10,2,0.8373,1,4,1,5,36.3,3.85,0.309,105370,52016,78.3,1057.5,19849,38.5,6,3349.2,123
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_11,2,0.7746,1,4,1,2,32.1,1.84,0.384,133190,32610,69.3,1028.2,7194,14.1,6,1002.2,218
14-09,LA PALOMA DEL ESPÍRITU SANTO,2025_12,5,0.416,2,3,3,5,34.2,5.89,0.378,56232,42466,64.7,996.9,18407,38.4,5,295.8,129
14-09,LA PALOMA DEL ESPÍRITU SANTO,2026_01,2,0.5442,2,5,3,4,39.8,2.14,0.586,198388,9934,17.8,985.5,8579,32.4,5,3947.6,54
14-09,LA PALOMA DEL ESPÍRITU SANTO,2026_02,4,0.6697,2,1,5,4,30.5,7.7,0.415,105406,39574,24.0,1009.6,1303,31.3,0,3155.1,216
14-09,LA PALOMA DEL ESPÍRITU SANTO,2026_03,3,0.4343,4,2,1,1,37.1,1.61,0.237,244635,15982,70.2,946.5,22293,11.1,2,301.3,132
14-10,NUEVA ESPERANZA,2025_04,4,0.8396,1,3,5,1,29.3,5.93,0.368,228375,26112,77.1,1022.5,15661,37.9,5,3162.4,156
14-10,NUEVA ESPERANZA,2025_05,4,0.4102,2,4,2,5,32.4,5.99,0.386,122798,61948,61.9,980.2,9821,28.7,4,3576.9,11
14-10,NUEVA ESPERANZA,2025_06,4,0.1758,2,5,5,4,36.5,4.81,0.208,78661,24496,85.8,1052.9,360,10.0,1,2877.9,57
14-10,NUEVA ESPERANZA,2025_07,1,0.2803,2,4,5,5,30.7,6.52,0.402,43052,8932,23.5,1030.9,17605,19.5,2,2508.6,23
14-10,NUEVA ESPERANZA,2025_08,2,0.7306,1,5,3,2,37.8,5.17,0.188,156779,46793,70.5,1030.3,15546,25.4,2,1693.3,155
14-10,NUEVA ESPERANZA,2025_09,2,0.2319,3,3,2,5,32.5,3.92,0.165,237470,57801,18.8,1034.1,5009,38.7,4,3895.7,184
14-10,NUEVA ESPERANZA,2025_10,2,0.6171,2,2,3,2,35.6,3.51,0.517,29228,49594,64.5,963.3,19665,34.0,2,2432.4,42
14-10,NUEVA ESPERANZA,2025_11,4,0.5473,3,4,3,4,31.9,2.88,0.17,181424,20277,79.1,969.4,24894,8.4,0,4993.6,92
14-10,NUEVA ESPERANZA,2025_12,1,0.5474,1,5,4,3,33.6,2.48,0.711,93912,3850,66.3,980.6,3690,34.0,2,2658.3,29
14-10,NUEVA ESPERANZA,2026_01,1,0.5777,5,4,4,5,34.9,7.73,0.302,116096,10904,52.6,993.6,23966,29.9,3,1897.1,214
14-10,NUEVA ESPERANZA,2026_02,4,0.7679,3,4,3,2,41.1,1.87,0.64,118047,36741,66.0,989.0,7549,15.9,3,2894.2,39
14-10,NUEVA ESPERANZA,2026_03,2,0.7742,4,2,5,1,36.6,0.59,0.15,59298,64059,27.0,1005.9,20982,27.9,2,4935.0,14
14-11,YASY CAÑY,2025_04,3,0.9191,1,5,3,1,32.5,5.07,0.301,36226,55118,4.3,997.4,21073,30.5,1,2984.0,71
14-11,YASY CAÑY,2025_05,3,0.9071,4,4,2,4,33.3,4.58,0.601,247315,42060,51.9,1012.8,3101,25.6,2,2433.8,186
14-11,YASY CAÑY,2025_06,2,0.4305,3,2,5,4,37.0,4.22,0.464,213350,39748,45.5,1011.5,22331,21.9,5,4363.0,117
14-11,YASY CAÑY,2025_07,1,0.308,5,5,3,3,31.7,6.34,0.511,104315,8956,81.0,969.2,18547,20.8,2,2404.9,124
14-11,YASY CAÑY,2025_08,4,0.5109,2,4,2,1,30.0,4.06,0.459,118490,48890,35.0,1037.8,20393,11.3,4,3784.7,215
14-11,YASY CAÑY,2025_09,5,0.4987,3,4,5,5,39.9,1.77,0.588,215378,5807,57.0,943.4,2007,20.9,0,1612.1,91
14-11,YASY CAÑY,2025_10,1,0.4724,4,3,5,3,32.0,2.58,0.49,151855,29875,25.8,1051.1,9567,24.3,6,3295.4,122
14-11,YASY CAÑY,2025_11,1,0.9336,2,5,2,2,41.1,7.28,0.615,202016,53770,30.9,964.3,6431,43.1,2,3070.4,122
14-11,YASY CAÑY,2025_12,3,0.8928,5,5,1,5,33.5,6.48,0.452,193427,16233,53.1,1049.9,17264,27.6,3,3824.3,85
14-11,YASY CAÑY,2026_01,4,0.5286,5,2,4,2,34.5,7.52,0.299,156137,61954,41.2,1009.7,16940,37.0,6,2198.0,100
14-11,YASY CAÑY,2026_02,4,0.1231,4,5,4,5,39.3,7.44,0.736,209346,7741,61.0,975.1,11970,34.5,3,3527.2,155
14-11,YASY CAÑY,2026_03,4,0.2335,5,1,1,1,41.0,4.9,0.576,182810,19841,36.8,957.7,16984,14.3,2,1941.3,6
14-12,YBYRAROBANÁ,2025_04,3,0.628,1,3,4,4,29.7,3.67,0.342,155106,58473,16.2,1036.2,10395,30.1,5,4398.8,203
14-12,YBYRAROBANÁ,2025_05,5,0.4913,1,5,5,3,28.1,2.63,0.339,54555,790,33.4,1029.0,11149,32.7,3,726.8,135
14-12,YBYRAROBANÁ,2025_06,2,0.8399,3,1,4,1,32.9,6.38,0.661,109150,54948,40.6,947.8,4260,29.4,2,1952.9,64
14-12,YBYRAROBANÁ,2025_07,5,0.4824,1,2,4,5,41.1,1.8,0.491,215443,20893,11.6,1057.4,23808,30.9,2,440.7,123
14-12,YBYRAROBANÁ,2025_08,1,0.5075,1,4,2,5,28.5,7.66,0.373,58557,4869,37.1,971.3,16494,16.2,6,2136.8,197
14-12,YBYRAROBANÁ,2025_09,5,0.8895,4,4,2,2,35.5,3.4,0.55,14039,52809,42.8,984.6,11515,30.6,3,3927.6,190
14-12,YBYRAROBANÁ,2025_10,3,0.347,1,3,4,4,40.6,1.05,0.736,78982,5624,17.4,1022.6,24585,29.3,4,3692.2,142
14-12,YBYRAROBANÁ,2025_11,1,0.1219,5,3,3,5,34.3,1.69,0.441,78535,47658,69.4,1015.5,1572,29.1,1,1454.9,31
14-12,YBYRAROBANÁ,2025_12,1,0.774,1,3,1,4,38.3,7.49,0.332,66145,15827,36.9,941.7,22041,12.8,6,3409.0,31
14-12,YBYRAROBANÁ,2026_01,1,0.3918,3,4,4,1,31.2,2.28,0.573,117461,47200,5.9,945.0,10269,21.4,2,188.9,166
14-12,YBYRAROBANÁ,2026_02,5,0.5991,2,4,1,4,40.2,4.57,0.559,244968,50887,28.7,1034.8,20491,17.7,3,3252.6,191
14-12,YBYRAROBANÁ,2026_03,5,0.9036,2,4,2,5,31.0,2.34,0.234,45186,40398,33.2,1032.5,24422,11.9,0,2629.4,58
14-13,YBY PYTÁ,2025_04,2,0.3971,3,2,3,3,37.1,6.98,0.518,219527,53842,36.5,969.7,19955,9.4,0,3653.6,68
14-13,YBY PYTÁ,2025_05,3,0.28,5,1,3,5,40.1,4.35,0.592,131974,22220,74.4,952.5,385,35.5,3,565.3,114
14-13,YBY PYTÁ,2025_06,1,0.5799,5,4,2,1,35.0,0.11,0.504,32331,52666,85.4,1055.1,18431,12.1,0,1164.5,162
14-13,YBY PYTÁ,2025_07,5,0.3499,5,1,2,5,29.3,0.44,0.379,87331,34724,81.8,986.2,5078,22.8,1,576.3,91
14-13,YBY PYTÁ,2025_08,2,0.4584,2,4,4,5,35.0,3.16,0.612,44414,46985,81.8,1035.0,20984,31.4,2,2451.6,95
14-13,YBY PYTÁ,2025_09,1,0.5721,5,5,5,4,29.7,7.23,0.541,25475,44651,68.6,951.3,13953,9.5,2,879.0,213
14-13,YBY PYTÁ,2025_10,1,0.3253,3,4,1,4,32.7,6.79,0.307,29469,48993,17.9,971.3,11355,35.3,4,3704.5,38
14-13,YBY PYTÁ,2025_11,5,0.8675,4,5,3,3,31.6,5.28,0.654,211233,15508,73.8,1051.8,15218,30.3,2,2982.8,126
14-13,YBY PYTÁ,2025_12,4,0.2148,5,2,5,2,34.2,4.75,0.709,194922,22098,28.9,960.8,15622,34.8,0,3531.1,126
14-13,YBY PYTÁ,2026_01,3,0.6609,1,3,4,3,39.8,7.15,0.152,46658,57559,61.7,962.8,6317,19.3,2,1779.0,100
14-13,YBY PYTÁ,2026_02,1,0.5734,2,4,2,1,30.9,2.05,0.224,182336,47697,31.6,1041.1,18912,34.7,2,4650.1,162
14-13,YBY PYTÁ,2026_03,3,0.7568,4,3,1,3,33.6,4.33,0.533,135838,36396,57.7,1003.1,5683,35.9,3,798.6,20
14-14,MARACANÁ,2025_04,2,0.6239,1,4,2,5,35.2,5.85,0.159,183932,24819,43.7,984.8,16282,39.8,0,3756.0,64
14-14,MARACANÁ,2025_05,4,0.6533,1,3,4,5,32.7,7.63,0.603,241315,23595,29.2,944.1,19097,23.3,2,385.1,56
14-14,MARACANÁ,2025_06,3,0.2429,5,5,5,5,37.5,6.58,0.556,249265,67926,67.3,1002.3,12619,38.5,4,361.6,2
14-14,MARACANÁ,2025_07,4,0.1845,5,2,2,4,28.4,6.24,0.398,9692,67031,57.9,1057.8,21753,28.2,2,3914.6,71
14-14,MARACANÁ,2025_08,2,0.7819,4,2,1,2,30.4,6.87,0.578,131591,65483,75.4,965.5,18369,39.3,1,3883.4,20
14-14,MARACANÁ,2025_09,5,0.1645,5,1,3,2,35.2,2.38,0.294,204149,61969,51.0,998.6,12364,28.5,6,1321.9,32
14-14,MARACANÁ,2025_10,5,0.2033,1,1,5,4,31.9,1.33,0.205,183535,30436,11.0,959.1,12713,22.3,5,2215.0,101
14-14,MARACANÁ,2025_11,1,0.2846,2,2,1,2,29.0,4.22,0.419,198921,2723,28.5,1024.4,4655,27.8,2,2638.9,143
14-14,MARACANÁ,2025_12,1,0.842,5,3,5,2,28.3,1.75,0.664,32500,50445,31.6,1043.9,5537,43.1,0,2775.1,147
14-14,MARACANÁ,2026_01,1,0.1082,3,2,1,1,28.3,7.19,0.192,159801,24207,67.2,947.7,13057,42.7,1,797.4,141
14-14,MARACANÁ,2026_02,1,0.1639,4,1,2,1,39.9,5.22,0.486,224102,12423,73.6,977.4,2499,42.6,6,1400.7,159
14-14,MARACANÁ,2026_03,4,0.17,2,4,1,4,34.9,7.16,0.244,167876,37506,33.3,1023.5,18773,46.2,0,2180.8,217
14-15,PUERTO ADELA,2025_04,5,0.8588,2,4,5,1,31.8,4.58,0.3,85021,32623,73.2,990.6,16977,37.2,1,4733.2,200
14-15,PUERTO ADELA,2025_05,2,0.1363,2,3,5,4,29.4,5.43,0.354,211654,21378,21.9,946.2,22824,23.6,4,166.2,175
14-15,PUERTO ADELA,2025_06,5,0.3375,4,1,1,3,37.9,0.62,0.24,234620,614,24.0,992.5,5242,9.5,4,1023.7,109
14-15,PUERTO ADELA,2025_07,2,0.3422,4,3,5,3,33.6,1.71,0.419,171486,56301,62.4,997.6,7303,40.1,1,3992.9,119
14-15,PUERTO ADELA,2025_08,4,0.1215,4,2,5,3,37.0,5.65,0.395,151162,6953,38.7,1032.7,9610,11.0,3,2976.4,66
14-15,PUERTO ADELA,2025_09,2,0.9143,4,4,2,2,34.7,6.67,0.373,206749,11722,79.9,1000.9,11634,16.9,3,2275.4,184
14-15,PUERTO ADELA,2025_10,4,0.8558,3,5,2,5,31.9,2.71,0.29,21322,67747,80.4,963.0,9606,20.5,4,4521.8,50
14-15,PUERTO ADELA,2025_11,5,0.8537,4,1,3,2,31.8,2.6,0.259,220262,51609,44.7,947.5,3999,47.4,6,2594.8,160
14-15,PUERTO ADELA,2025_12,3,0.7711,5,5,5,1,40.8,6.07,0.584,63380,57930,64.0,965.0,5353,31.6,0,1129.5,204
14-15,PUERTO ADELA,2026_01,5,0.9439,1,3,2,4,31.6,5.0,0.412,235815,1759,46.1,985.0,10503,42.3,0,2629.6,200
14-15,PUERTO ADELA,2026_02,1,0.6225,5,4,1,4,39.9,5.97,0.274,209278,27582,60.3,968.2,20447,20.2,1,3387.7,205
14-15,PUERTO ADELA,2026_03,3,0.5998,2,3,1,1,40.4,3.23,0.419,97653,42356,42.8,1002.6,7002,33.4,4,374.8,4
14-16,LAUREL,2025_04,4,0.414,3,3,4,1,29.8,5.27,0.187,201450,37258,65.4,989.4,22182,14.9,2,1527.5,15
14-16,LAUREL,2025_05,1,0.8418,5,5,2,5,40.6,0.92,0.33,57091,44270,86.5,980.8,21041,18.5,1,1727.4,185
14-16,LAUREL,2025_06,4,0.2066,5,4,1,4,37.7,4.09,0.651,67027,66925,26.4,1025.4,10964,41.9,1,3700.1,67
14-16,LAUREL,2025_07,1,0.4937,3,5,1,5,40.2,2.54,0.375,231883,18660,59.6,946.2,11380,34.9,2,3848.8,108
14-16,LAUREL,2025_08,3,0.1664,1,4,5,1,37.3,5.16,0.215,165639,46215,68.3,994.5,20994,25.6,2,1207.2,2
14-16,LAUREL,2025_09,2,0.201,5,3,4,3,31.2,6.11,0.62,73162,17239,49.0,1022.6,8378,34.9,0,2930.6,44
14-16,LAUREL,2025_10,2,0.1913,3,1,4,5,35.0,0.12,0.661,181448,25265,52.0,1041.9,7910,38.4,5,3661.1,163
14-16,LAUREL,2025_11,2,0.9038,5,2,4,2,28.4,2.65,0.369,187859,48693,62.8,1052.7,23801,47.7,6,755.4,131
14-16,LAUREL,2025_12,3,0.6159,3,4,3,4,35.6,1.76,0.741,62145,32343,53.8,1032.7,6850,10.9,4,3416.6,22
14-16,LAUREL,2026_01,5,0.5289,3,4,5,4,35.4,1.49,0.678,248478,2482,60.4,1007.9,15853,15.2,6,4155.2,64
14-16,LAUREL,2026_02,5,0.4788,2,1,1,5,36.4,3.46,0.367,170673,69002,27.1,1030.7,20858,35.7,0,4166.2,194
14-16,LAUREL,2026_03,3,0.3903,4,2,3,4,37.0,0.03,0.276,43036,59155,10.5,1004.1,20984,28.3,2,2611.6,212
15,PRESIDENTE HAYES,2025_04,3,0.425,4,3,2,3,41.8,3.36,0.478,1176022,263506,28.3,1013.5,140924,24.2,33,33979.0,753
15,PRESIDENTE HAYES,2025_05,3,0.4632,4,2,3,3,41.5,3.37,0.48,1357174,225411,42.9,1002.0,164121,30.8,35,25342.0,894
15,PRESIDENTE HAYES,2025_06,3,0.5237,4,3,3,3,40.7,3.76,0.37,980041,558419,52.0,1000.3,97543,21.8,31,37327.9,964
15,PRESIDENTE HAYES,2025_07,3,0.6318,3,2,3,3,39.4,3.83,0.55,1225233,284815,55.5,989.2,114520,29.0,35,17274.1,1371
15,PRESIDENTE HAYES,2025_08,2,0.3926,4,3,2,2,41.3,3.61,0.532,1376075,233317,39.9,995.2,150684,31.4,24,29892.3,1234
15,PRESIDENTE HAYES,2025_09,3,0.5618,3,4,2,3,41.3,3.44,0.338,1201302,321075,57.4,1002.4,156770,24.3,36,27577.7,1353
15,PRESIDENTE HAYES,2025_10,3,0.68,3,3,3,2,42.0,4.76,0.524,1479796,365953,29.2,990.5,85188,34.5,34,24819.6,670
15,PRESIDENTE HAYES,2025_11,2,0.4693,3,4,3,3,39.3,2.9,0.422,1486945,331196,42.7,982.2,132090,23.3,28,36849.4,1087
15,PRESIDENTE HAYES,2025_12,3,0.5289,3,3,3,2,36.9,3.07,0.548,1579147,404099,56.1,992.6,104291,30.2,28,28074.0,1184
15,PRESIDENTE HAYES,2026_01,3,0.5924,3,3,2,4,42.0,3.58,0.5,1384652,312259,48.3,1007.0,88037,28.6,29,19611.2,1283
15,PRESIDENTE HAYES,2026_02,2,0.5514,3,4,4,3,41.4,3.32,0.416,1027579,355770,33.5,992.4,167013,26.4,35,30930.6,690
15,PRESIDENTE HAYES,2026_03,3,0.488,4,3,2,3,39.8,3.36,0.512,1364730,384436,46.4,1014.1,88793,26.9,14,32918.0,1340
15-02,BENJAMÍN ACEVAL,2025_04,2,0.4326,2,3,1,2,37.2,1.7,0.468,29609,33036,15.0,996.4,14838,17.9,1,4394.4,34
15-02,BENJAMÍN ACEVAL,2025_05,4,0.4801,4,4,3,4,40.3,2.69,0.454,135352,16703,51.9,1041.3,12659,29.5,3,3208.0,119
15-02,BENJAMÍN ACEVAL,2025_06,3,0.596,2,5,3,3,36.5,1.55,0.194,111335,64592,31.8,1046.2,5194,47.5,6,3643.9,105
15-02,BENJAMÍN ACEVAL,2025_07,4,0.5289,5,1,3,2,33.7,3.38,0.413,133437,27925,67.6,943.8,2528,23.9,5,3562.0,54
15-02,BENJAMÍN ACEVAL,2025_08,1,0.5111,5,1,3,2,32.2,7.32,0.483,141987,29546,18.3,952.2,10499,39.8,5,4708.2,188
15-02,BENJAMÍN ACEVAL,2025_09,1,0.5353,1,4,4,3,35.6,0.09,0.3,37434,8144,76.7,1044.6,7327,28.0,6,3471.8,159
15-02,BENJAMÍN ACEVAL,2025_10,3,0.9118,1,1,3,3,38.8,5.35,0.295,128884,12853,32.9,969.5,2887,42.4,4,4021.3,7
15-02,BENJAMÍN ACEVAL,2025_11,4,0.7587,1,5,4,2,31.3,3.04,0.186,106117,5464,83.7,989.2,21448,15.0,1,1568.5,128
15-02,BENJAMÍN ACEVAL,2025_12,5,0.6432,2,2,3,1,36.9,4.4,0.568,229757,56370,84.7,951.9,8068,21.5,3,644.4,17
15-02,BENJAMÍN ACEVAL,2026_01,5,0.3457,1,3,4,5,40.5,3.97,0.541,105463,18318,63.0,1046.1,2156,9.5,4,2398.5,92
15-02,BENJAMÍN ACEVAL,2026_02,2,0.8372,4,5,4,4,41.1,0.4,0.47,111772,12682,67.6,1006.9,22123,45.3,0,1468.7,115
15-02,BENJAMÍN ACEVAL,2026_03,2,0.5004,2,1,5,4,29.2,2.24,0.269,6689,26060,55.2,1012.3,5130,9.0,0,1719.6,204
15-03,PUERTO PINASCO,2025_04,4,0.2505,1,4,1,2,41.8,7.49,0.445,136654,43277,78.8,993.9,17201,36.7,6,2657.7,45
15-03,PUERTO PINASCO,2025_05,1,0.2964,4,2,5,1,40.5,7.51,0.242,207696,27659,16.9,1009.0,22024,35.2,6,1653.3,11
15-03,PUERTO PINASCO,2025_06,1,0.3522,2,5,3,4,38.8,2.94,0.291,24365,66804,48.2,1034.5,11879,32.0,3,2739.5,16
